date,open,low,high,volume,close,Name 
8/20/2015,152.74,152.5,153.91,4011514,152.66,IBM
8/21/2015,151.5,148.7,153.19,7360898,148.85,IBM
8/24/2015,143.47,142.32,147.76,10186817,143.47,IBM
8/25/2015,146.94,140.62,147.11,7071869,140.96,IBM
8/26/2015,144.09,142.14,146.98,6197229,146.7,IBM
8/27/2015,148.63,145.66,148.97,4975966,148.54,IBM
8/28/2015,147.75,147.18,148.2,4076211,147.98,IBM
8/31/2015,147.26,146.26,148.4,4093078,147.89,IBM
9/1/2015,144.84,141.85,144.98,5271696,142.68,IBM
9/2/2015,144.92,143.18,145.08,4251778,145.05,IBM
9/3/2015,146.05,145.77,148.03,3603518,146.78,IBM
9/4/2015,144.57,143.32,145.4,4201068,143.7,IBM
9/8/2015,145.86,145.66,147.34,3933010,147.23,IBM
9/9/2015,148.74,144.85,149.04,3407761,145.05,IBM
9/10/2015,145.85,144.51,147.16,3461658,146.2,IBM
9/11/2015,145.91,145.67,147.5,3113953,147.37,IBM
9/14/2015,147.37,145.41,147.37,3226747,145.65,IBM
9/15/2015,146.6,145.76,147.93,2717060,147.53,IBM
9/16/2015,147.84,147.54,148.89,2799222,148.41,IBM
9/17/2015,148.1,147.3,149.68,4002952,148.14,IBM
9/18/2015,146.05,143.98,146.385,7975845,144.51,IBM
9/21/2015,145.39,144.92,146.98,3824858,146.48,IBM
9/22/2015,144.62,143.7699,145.06,3564015,144.43,IBM
9/23/2015,144.21,142.75,144.57,2674225,143.66,IBM
9/24/2015,142.6,141.95,145.07,3278207,144.41,IBM
9/25/2015,145.55,144.53,146.27,3474279,145.42,IBM
9/28/2015,144.42,142.47,145.38,4292421,142.52,IBM
9/29/2015,141.99,141.1501,142.66,4763509,142.47,IBM
9/30/2015,143.69,143.66,145.71,3923866,144.97,IBM
10/1/2015,145.31,141.59,145.67,3880747,143.59,IBM
10/2/2015,141.05,140.56,144.59,3053928,144.58,IBM
10/5/2015,145.82,145.82,149.8925,5131669,149.04,IBM
10/6/2015,149.06,148.49,150.15,3018074,148.78,IBM
10/7/2015,150.04,148.8565,150.73,2989915,150.09,IBM
10/8/2015,149.69,149.29,153.019,4794357,152.28,IBM
10/9/2015,152.46,151.27,153.147,3531107,152.39,IBM
10/12/2015,152.4,150.85,152.58,3227636,151.14,IBM
10/13/2015,150.78,149.18,150.78,3915707,149.62,IBM
